# city	citylabel	year	population
http://harth.org/andreas/2017/citydata/unsd/cities#048660C	Winston-Salem (NC)	2008	217600
http://harth.org/andreas/2017/citydata/unsd/cities#048480C	Virginia Beach (VA)	2008	433746
http://harth.org/andreas/2017/citydata/unsd/cities#048690C	Yonkers (NY)	2008	201588
http://harth.org/andreas/2017/citydata/unsd/cities#048460C	Vallejo (CA)	2008	114729
http://harth.org/andreas/2017/citydata/unsd/cities#044810C	Abilene (TX)	2007	116219
http://harth.org/andreas/2017/citydata/unsd/cities#048410C	Tucson (AZ)	2008	541811
http://harth.org/andreas/2017/citydata/unsd/cities#044820C	Akron (OH)	2007	207934
http://harth.org/andreas/2017/citydata/unsd/cities#044850C	Albuquerque (NM)	2007	518271
http://harth.org/andreas/2017/citydata/unsd/cities#048400C	Torrance (CA)	2008	140820
http://harth.org/andreas/2017/citydata/unsd/cities#044880C	Allentown (PA)	2007	107117
http://harth.org/andreas/2017/citydata/unsd/cities#044910C	Anaheim (CA)	2007	333249
http://harth.org/andreas/2017/citydata/unsd/cities#044920C	Anchorage (AK)	2007	279671
http://harth.org/andreas/2017/citydata/unsd/cities#048670C	Worcester (MA)	2008	175011
http://harth.org/andreas/2017/citydata/unsd/cities#044970C	Arlington (TX)	2007	371038
http://harth.org/andreas/2017/citydata/unsd/cities#044980C	Arlington (VA)	2007	204568
http://harth.org/andreas/2017/citydata/unsd/cities#048630C	Wichita Falls (TX)	2008	101202
http://harth.org/andreas/2017/citydata/unsd/cities#045010C	Athens (GA)	2007	112760
http://harth.org/andreas/2017/citydata/unsd/cities#045020C	Atlanta (GA)	2007	519145
http://harth.org/andreas/2017/citydata/unsd/cities#045030C	Augusta (GA)	2007	192142
http://harth.org/andreas/2017/citydata/unsd/cities#048562C	West Jordan (UT)	2008	104447
http://harth.org/andreas/2017/citydata/unsd/cities#045050C	Aurora (IL)	2007	170855
http://harth.org/andreas/2017/citydata/unsd/cities#045040C	Aurora (CO)	2007	311794
http://harth.org/andreas/2017/citydata/unsd/cities#045060C	Austin (TX)	2007	743074
http://harth.org/andreas/2017/citydata/unsd/cities#044990C	Arvada (CO)	2007	106328
http://harth.org/andreas/2017/citydata/unsd/cities#044930C	Ann Arbor (MI)	2007	115092
http://harth.org/andreas/2017/citydata/unsd/cities#045220C	Boise City (ID)	2007	202832
http://harth.org/andreas/2017/citydata/unsd/cities#044900C	Amarillo (TX)	2007	186106
http://harth.org/andreas/2017/citydata/unsd/cities#044870C	Alexandria (VA)	2007	140024
http://harth.org/andreas/2017/citydata/unsd/cities#045230C	Boston (MA)	2007	599351
http://harth.org/andreas/2017/citydata/unsd/cities#045240C	Bridgeport (CT)	2007	136695
http://harth.org/andreas/2017/citydata/unsd/cities#045280C	Burbank (CA)	2007	103286
http://harth.org/andreas/2017/citydata/unsd/cities#045160C	Billings (MT)	2007	101876
http://harth.org/andreas/2017/citydata/unsd/cities#045190C	Birmingham (AL)	2007	229800
http://harth.org/andreas/2017/citydata/unsd/cities#045320C	Cape Coral (FL)	2007	156981
http://harth.org/andreas/2017/citydata/unsd/cities#045150C	Berkeley (CA)	2007	101377
http://harth.org/andreas/2017/citydata/unsd/cities#045330C	Carrollton (TX)	2007	123799
http://harth.org/andreas/2017/citydata/unsd/cities#045120C	Bellevue (WA)	2007	121347
http://harth.org/andreas/2017/citydata/unsd/cities#045340C	Cary (NC)	2007	121796
http://harth.org/andreas/2017/citydata/unsd/cities#045110C	Beaumont (TX)	2007	109579
http://harth.org/andreas/2017/citydata/unsd/cities#045100C	Baton Rouge (LA)	2007	227071
http://harth.org/andreas/2017/citydata/unsd/cities#045370C	Chandler (AZ)	2007	246399
http://harth.org/andreas/2017/citydata/unsd/cities#045080C	Baltimore (MD)	2007	637455
http://harth.org/andreas/2017/citydata/unsd/cities#045400C	Charlotte (NC)	2007	671588
http://harth.org/andreas/2017/citydata/unsd/cities#045070C	Bakersfield (CA)	2007	315837
http://harth.org/andreas/2017/citydata/unsd/cities#045420C	Chattanooga (TN)	2007	169884
http://harth.org/andreas/2017/citydata/unsd/cities#045430C	Chesapeake (VA)	2007	219154
http://harth.org/andreas/2017/citydata/unsd/cities#045440C	Chicago (IL)	2007	2836658
http://harth.org/andreas/2017/citydata/unsd/cities#045460C	Chula Vista (CA)	2007	217478
http://harth.org/andreas/2017/citydata/unsd/cities#045380C	Charleston (SC)	2007	110015
http://harth.org/andreas/2017/citydata/unsd/cities#045350C	Cedar Rapids (IA)	2007	126396
http://harth.org/andreas/2017/citydata/unsd/cities#045500C	Cleveland (OH)	2007	438042
http://harth.org/andreas/2017/citydata/unsd/cities#045510C	Colorado Springs (CO)	2007	376427
http://harth.org/andreas/2017/citydata/unsd/cities#045300C	Cambridge (MA)	2007	101388
http://harth.org/andreas/2017/citydata/unsd/cities#045560C	Concord (CA)	2007	120844
http://harth.org/andreas/2017/citydata/unsd/cities#045270C	Buffalo (NY)	2007	272632
http://harth.org/andreas/2017/citydata/unsd/cities#045250C	Brownsville (TX)	2007	172806
http://harth.org/andreas/2017/citydata/unsd/cities#045580C	Corona (CA)	2007	150308
http://harth.org/andreas/2017/citydata/unsd/cities#045570C	Coral Springs (FL)	2007	126875
http://harth.org/andreas/2017/citydata/unsd/cities#045620C	Dallas (TX)	2007	1240499
http://harth.org/andreas/2017/citydata/unsd/cities#045550C	Columbus (OH)	2007	747755
http://harth.org/andreas/2017/citydata/unsd/cities#045660C	Dayton (OH)	2007	155461
http://harth.org/andreas/2017/citydata/unsd/cities#045540C	Columbus (GA)	2007	187046
http://harth.org/andreas/2017/citydata/unsd/cities#045700C	Denton (TX)	2007	115506
http://harth.org/andreas/2017/citydata/unsd/cities#045530C	Columbia (SC)	2007	124818
http://harth.org/andreas/2017/citydata/unsd/cities#045490C	Clearwater (FL)	2007	106642
http://harth.org/andreas/2017/citydata/unsd/cities#045760C	Downey (CA)	2007	108109
http://harth.org/andreas/2017/citydata/unsd/cities#045800C	El Monte (CA)	2007	122272
http://harth.org/andreas/2017/citydata/unsd/cities#045810C	El Paso (TX)	2007	606913
http://harth.org/andreas/2017/citydata/unsd/cities#045480C	Clarksville (TN)	2007	119284
http://harth.org/andreas/2017/citydata/unsd/cities#045470C	Cincinnati (OH)	2007	332458
http://harth.org/andreas/2017/citydata/unsd/cities#045820C	Elizabeth (NJ)	2007	124862
http://harth.org/andreas/2017/citydata/unsd/cities#045830C	Elk Grove (CA)	2007	131212
http://harth.org/andreas/2017/citydata/unsd/cities#045850C	Erie (PA)	2007	103650
http://harth.org/andreas/2017/citydata/unsd/cities#045812C	Elgin (IL)	2007	104288
http://harth.org/andreas/2017/citydata/unsd/cities#045880C	Evansville (IN)	2007	116253
http://harth.org/andreas/2017/citydata/unsd/cities#045890C	Fairfield (CA)	2007	103992
http://harth.org/andreas/2017/citydata/unsd/cities#045780C	Durham (NC)	2007	217847
http://harth.org/andreas/2017/citydata/unsd/cities#045730C	Detroit (MI)	2007	916952
http://harth.org/andreas/2017/citydata/unsd/cities#045720C	Des Moines (IA)	2007	196998
http://harth.org/andreas/2017/citydata/unsd/cities#045710C	Denver (CO)	2007	588349
http://harth.org/andreas/2017/citydata/unsd/cities#045980C	Fort Collins (CO)	2007	133899
http://harth.org/andreas/2017/citydata/unsd/cities#045630C	Daly City (CA)	2007	100882
http://harth.org/andreas/2017/citydata/unsd/cities#046040C	Fort Wayne (IN)	2007	251247
http://harth.org/andreas/2017/citydata/unsd/cities#046050C	Fort Worth (TX)	2007	681818
http://harth.org/andreas/2017/citydata/unsd/cities#046060C	Fremont (CA)	2007	201334
http://harth.org/andreas/2017/citydata/unsd/cities#045600C	Costa Mesa (CA)	2007	108978
http://harth.org/andreas/2017/citydata/unsd/cities#045590C	Corpus Christi (TX)	2007	285507
http://harth.org/andreas/2017/citydata/unsd/cities#046070C	Fresno (CA)	2007	470508
http://harth.org/andreas/2017/citydata/unsd/cities#046100C	Gainesville (FL)	2007	114375
http://harth.org/andreas/2017/citydata/unsd/cities#045990C	Fort Lauderdale (FL)	2007	183606
http://harth.org/andreas/2017/citydata/unsd/cities#046120C	Garland (TX)	2007	218792
http://harth.org/andreas/2017/citydata/unsd/cities#045970C	Fontana (CA)	2007	183502
http://harth.org/andreas/2017/citydata/unsd/cities#046150C	Glendale (AZ)	2007	253152
http://harth.org/andreas/2017/citydata/unsd/cities#045940C	Flint (MI)	2007	114662
http://harth.org/andreas/2017/citydata/unsd/cities#045920C	Fayetteville (NC)	2007	171853
http://harth.org/andreas/2017/citydata/unsd/cities#046220C	Grand Rapids (MI)	2007	193627
http://harth.org/andreas/2017/citydata/unsd/cities#046240C	Greensboro (NC)	2007	247183
http://harth.org/andreas/2017/citydata/unsd/cities#046270C	Hampton (VA)	2007	146439
http://harth.org/andreas/2017/citydata/unsd/cities#046290C	Hartford (CT)	2007	124563
http://harth.org/andreas/2017/citydata/unsd/cities#045870C	Eugene (OR)	2007	149004
http://harth.org/andreas/2017/citydata/unsd/cities#045860C	Escondido (CA)	2007	136246
http://harth.org/andreas/2017/citydata/unsd/cities#046310C	Hayward (CA)	2007	140943
http://harth.org/andreas/2017/citydata/unsd/cities#046320C	Henderson (NV)	2007	249386
http://harth.org/andreas/2017/citydata/unsd/cities#046230C	Green Bay (WI)	2007	100781
http://harth.org/andreas/2017/citydata/unsd/cities#046380C	Houston (TX)	2007	2208180
http://harth.org/andreas/2017/citydata/unsd/cities#046160C	Glendale (CA)	2007	196979
http://harth.org/andreas/2017/citydata/unsd/cities#046410C	Huntsville (AL)	2007	171327
http://harth.org/andreas/2017/citydata/unsd/cities#046210C	Grand Prairie (TX)	2007	158422
http://harth.org/andreas/2017/citydata/unsd/cities#046420C	Independence (MO)	2007	110704
http://harth.org/andreas/2017/citydata/unsd/cities#046140C	Gilbert (AZ)	2007	207550
http://harth.org/andreas/2017/citydata/unsd/cities#046430C	Indianapolis (IN)	2007	795458
http://harth.org/andreas/2017/citydata/unsd/cities#046440C	Inglewood (CA)	2007	113376
http://harth.org/andreas/2017/citydata/unsd/cities#046110C	Garden Grove (CA)	2007	165610
http://harth.org/andreas/2017/citydata/unsd/cities#046500C	Jackson (MS)	2007	175710
http://harth.org/andreas/2017/citydata/unsd/cities#046080C	Fullerton (CA)	2007	132066
http://harth.org/andreas/2017/citydata/unsd/cities#046510C	Jacksonville (FL)	2007	805605
http://harth.org/andreas/2017/citydata/unsd/cities#046550C	Jersey City (NJ)	2007	242389
http://harth.org/andreas/2017/citydata/unsd/cities#046480C	Irving (TX)	2007	199505
http://harth.org/andreas/2017/citydata/unsd/cities#046460C	Irvine (CA)	2007	201160
http://harth.org/andreas/2017/citydata/unsd/cities#046610C	Kansas City (KS)	2007	142320
http://harth.org/andreas/2017/citydata/unsd/cities#046640C	Knoxville (TN)	2007	183546
http://harth.org/andreas/2017/citydata/unsd/cities#046400C	Huntington Beach (CA)	2007	192885
http://harth.org/andreas/2017/citydata/unsd/cities#046720C	Lakewood (CO)	2007	140305
http://harth.org/andreas/2017/citydata/unsd/cities#046750C	Lansing (MI)	2007	114947
http://harth.org/andreas/2017/citydata/unsd/cities#046360C	Urban Honolulu (HI)	2007	375571
http://harth.org/andreas/2017/citydata/unsd/cities#046350C	Hollywood (FL)	2007	142473
http://harth.org/andreas/2017/citydata/unsd/cities#046810C	Lexington-Fayette (KY)	2007	279044
http://harth.org/andreas/2017/citydata/unsd/cities#046342C	High Point City (NC)	2007	100432
http://harth.org/andreas/2017/citydata/unsd/cities#046840C	Little Rock (AR)	2007	187452
http://harth.org/andreas/2017/citydata/unsd/cities#046330C	Hialeah (FL)	2007	212217
http://harth.org/andreas/2017/citydata/unsd/cities#046860C	Long Beach (CA)	2007	466520
http://harth.org/andreas/2017/citydata/unsd/cities#046830C	Lincoln (NE)	2007	248744
http://harth.org/andreas/2017/citydata/unsd/cities#046780C	Las Vegas (NV)	2007	558880
http://harth.org/andreas/2017/citydata/unsd/cities#046760C	Laredo (TX)	2007	217506
http://harth.org/andreas/2017/citydata/unsd/cities#046890C	Louisville (KY)	2007	557789
http://harth.org/andreas/2017/citydata/unsd/cities#046910C	Lubbock (TX)	2007	217326
http://harth.org/andreas/2017/citydata/unsd/cities#046730C	Lancaster (CA)	2007	143616
http://harth.org/andreas/2017/citydata/unsd/cities#046950C	Manchester (NH)	2007	108874
http://harth.org/andreas/2017/citydata/unsd/cities#046680C	Lafayette (LA)	2007	113544
http://harth.org/andreas/2017/citydata/unsd/cities#047000C	Memphis (TN)	2007	674028
http://harth.org/andreas/2017/citydata/unsd/cities#046630C	Killeen (TX)	2007	112434
http://harth.org/andreas/2017/citydata/unsd/cities#046620C	Kansas City (MO)	2007	450375
http://harth.org/andreas/2017/citydata/unsd/cities#047020C	Mesa (AZ)	2007	452933
http://harth.org/andreas/2017/citydata/unsd/cities#046580C	Joliet (IL)	2007	144316
http://harth.org/andreas/2017/citydata/unsd/cities#047040C	Miami (FL)	2007	409719
http://harth.org/andreas/2017/citydata/unsd/cities#047050C	Milwaukee (WI)	2007	602191
http://harth.org/andreas/2017/citydata/unsd/cities#047042C	Midland City (TX)	2007	103880
http://harth.org/andreas/2017/citydata/unsd/cities#047030C	Mesquite (TX)	2007	131738
http://harth.org/andreas/2017/citydata/unsd/cities#047070C	Miramar (FL)	2007	108240
http://harth.org/andreas/2017/citydata/unsd/cities#047090C	Modesto (CA)	2007	203955
http://harth.org/andreas/2017/citydata/unsd/cities#046970C	McAllen (TX)	2007	127245
http://harth.org/andreas/2017/citydata/unsd/cities#047120C	Moreno Valley (CA)	2007	188936
http://harth.org/andreas/2017/citydata/unsd/cities#046972C	McKinney City (TX)	2007	115620
http://harth.org/andreas/2017/citydata/unsd/cities#046940C	Madison (WI)	2007	228775
http://harth.org/andreas/2017/citydata/unsd/cities#047180C	New Haven (CT)	2007	123932
http://harth.org/andreas/2017/citydata/unsd/cities#046900C	Lowell (MA)	2007	103512
http://harth.org/andreas/2017/citydata/unsd/cities#046880C	Los Angeles (CA)	2007	3834340
http://harth.org/andreas/2017/citydata/unsd/cities#047230C	Newport News (VA)	2007	179153
http://harth.org/andreas/2017/citydata/unsd/cities#047240C	Norfolk (VA)	2007	235747
http://harth.org/andreas/2017/citydata/unsd/cities#047250C	Norman (OK)	2007	106707
http://harth.org/andreas/2017/citydata/unsd/cities#047220C	Newark (NJ)	2007	280135
http://harth.org/andreas/2017/citydata/unsd/cities#047210C	New York (NY)	2007	8274527
http://harth.org/andreas/2017/citydata/unsd/cities#047260C	North Las Vegas (NV)	2007	212114
http://harth.org/andreas/2017/citydata/unsd/cities#047270C	Norwalk (CA)	2007	103720
http://harth.org/andreas/2017/citydata/unsd/cities#047200C	New Orleans (LA)	2007	239124
http://harth.org/andreas/2017/citydata/unsd/cities#047170C	Nashville-Davidson (TN)	2007	590807
http://harth.org/andreas/2017/citydata/unsd/cities#047150C	Naperville (IL)	2007	142479
http://harth.org/andreas/2017/citydata/unsd/cities#047330C	Olathe (KS)	2007	118034
http://harth.org/andreas/2017/citydata/unsd/cities#047110C	Montgomery (AL)	2007	204086
http://harth.org/andreas/2017/citydata/unsd/cities#047350C	Ontario (CA)	2007	170936
http://harth.org/andreas/2017/citydata/unsd/cities#047080C	Mobile (AL)	2007	191411
http://harth.org/andreas/2017/citydata/unsd/cities#047060C	Minneapolis (MN)	2007	377392
http://harth.org/andreas/2017/citydata/unsd/cities#047400C	Palmdale (CA)	2007	140882
http://harth.org/andreas/2017/citydata/unsd/cities#047380C	Overland Park (KS)	2007	169403
http://harth.org/andreas/2017/citydata/unsd/cities#047390C	Oxnard (CA)	2007	184725
http://harth.org/andreas/2017/citydata/unsd/cities#047430C	Pasadena (CA)	2007	143400
http://harth.org/andreas/2017/citydata/unsd/cities#047370C	Orlando (FL)	2007	227907
http://harth.org/andreas/2017/citydata/unsd/cities#047360C	Orange (CA)	2007	134299
http://harth.org/andreas/2017/citydata/unsd/cities#047340C	Omaha (NE)	2007	424482
http://harth.org/andreas/2017/citydata/unsd/cities#047460C	Pembroke Pines (FL)	2007	146828
http://harth.org/andreas/2017/citydata/unsd/cities#047490C	Peoria (IL)	2007	113546
http://harth.org/andreas/2017/citydata/unsd/cities#047320C	Oklahoma City (OK)	2007	547274
http://harth.org/andreas/2017/citydata/unsd/cities#047300C	Oceanside (CA)	2007	168602
http://harth.org/andreas/2017/citydata/unsd/cities#047510C	Phoenix (AZ)	2007	1552259
http://harth.org/andreas/2017/citydata/unsd/cities#047280C	Oakland (CA)	2007	401489
http://harth.org/andreas/2017/citydata/unsd/cities#047550C	Pompano Beach (FL)	2007	102745
http://harth.org/andreas/2017/citydata/unsd/cities#047560C	Port St. Lucie (FL)	2007	151391
http://harth.org/andreas/2017/citydata/unsd/cities#047540C	Pomona (CA)	2007	152631
http://harth.org/andreas/2017/citydata/unsd/cities#047520C	Pittsburgh (PA)	2007	311218
http://harth.org/andreas/2017/citydata/unsd/cities#047530C	Plano (TX)	2007	260796
http://harth.org/andreas/2017/citydata/unsd/cities#047500C	Philadelphia (PA)	2007	1449634
http://harth.org/andreas/2017/citydata/unsd/cities#047620C	Pueblo (CO)	2007	103805
http://harth.org/andreas/2017/citydata/unsd/cities#047650C	Rancho Cucamonga (CA)	2007	170266
http://harth.org/andreas/2017/citydata/unsd/cities#047480C	Peoria (AZ)	2007	146743
http://harth.org/andreas/2017/citydata/unsd/cities#047440C	Pasadena (TX)	2007	146518
http://harth.org/andreas/2017/citydata/unsd/cities#047710C	Richmond (VA)	2007	200123
http://harth.org/andreas/2017/citydata/unsd/cities#047450C	Paterson (NJ)	2007	146545
http://harth.org/andreas/2017/citydata/unsd/cities#047720C	Riverside (CA)	2007	294437
http://harth.org/andreas/2017/citydata/unsd/cities#047750C	Rochester (NY)	2007	206759
http://harth.org/andreas/2017/citydata/unsd/cities#047760C	Rockford (IL)	2007	156596
http://harth.org/andreas/2017/citydata/unsd/cities#047402C	Palm Bay City (FL)	2007	100116
http://harth.org/andreas/2017/citydata/unsd/cities#047780C	Roseville (CA)	2007	108759
http://harth.org/andreas/2017/citydata/unsd/cities#047820C	Salinas (CA)	2007	143517
http://harth.org/andreas/2017/citydata/unsd/cities#047850C	San Antonio (TX)	2007	1328984
http://harth.org/andreas/2017/citydata/unsd/cities#047700C	Richmond (CA)	2007	101454
http://harth.org/andreas/2017/citydata/unsd/cities#047680C	Reno (NV)	2007	214853
http://harth.org/andreas/2017/citydata/unsd/cities#047640C	Raleigh (NC)	2007	375806
http://harth.org/andreas/2017/citydata/unsd/cities#047880C	San Diego (CA)	2007	1266731
http://harth.org/andreas/2017/citydata/unsd/cities#047610C	Provo (UT)	2007	117592
http://harth.org/andreas/2017/citydata/unsd/cities#047900C	San Jose (CA)	2007	939899
http://harth.org/andreas/2017/citydata/unsd/cities#047600C	Providence (RI)	2007	172459
http://harth.org/andreas/2017/citydata/unsd/cities#047590C	Portsmouth (VA)	2007	101967
